Starting Coordinate; End Coordinate; True Distance(m) 
[20.958190273, 32.708082247];[20.958189909, 32.708082039];0.0413395371783411
[20.958189909, 32.708082039];[20.958189545, 32.708081832];0.0412773190973382
[20.958189909, 32.708082039];[20.958190174, 32.708081702];0.04503843373593353
[20.958189545, 32.708081832];[20.957803774, 32.707861818];43.78555478592874
[20.957803774, 32.707861818];[20.95780341, 32.70786161];0.04133962769461177
[20.95780341, 32.70786161];[20.957803046, 32.707861403];0.04127740999093268
[20.95780341, 32.70786161];[20.957803676, 32.707861274];0.04499812191837255
[20.957803046, 32.707861403];[20.957443758, 32.707656493];40.77977483817686
[20.957443758, 32.707656493];[20.957443394, 32.707656286];0.041277494780252326
[20.957443394, 32.707656286];[20.95744303, 32.707656078];0.041339713676191936
[20.957443394, 32.707656286];[20.957443131, 32.707656624];0.04502756734404803
[20.95744303, 32.707656078];[20.957033198, 32.707422342];46.516680223785485
[20.957033198, 32.707422342];[20.957032834, 32.707422134];0.04133981018293432
[20.957032834, 32.707422134];[20.95703247, 32.707421927];0.041277591064814205
[20.957032834, 32.707422134];[20.9570331, 32.707421798];0.04499823543412841
[20.95703247, 32.707421927];[20.956632648, 32.707193898];45.380751331276834
[20.956632648, 32.707193898];[20.956632284, 32.707193691];0.04127768556993187
[20.956632284, 32.707193691];[20.95663192, 32.707193483];0.04133990449629839
[20.956632284, 32.707193691];[20.956632019, 32.707194028];0.04503866357914451
[20.95663192, 32.707193483];[20.956106532, 32.706893842];59.63285061180662
[20.956106532, 32.706893842];[20.956106168, 32.706893635];0.04127780990532572
[20.956106168, 32.706893635];[20.956105804, 32.706893427];0.0413400284554547
[20.956106168, 32.706893635];[20.956106432, 32.706893296];0.0451724558438423
[20.956105804, 32.706893427];[20.955635728, 32.70662533];53.35505923008121
[20.955635728, 32.70662533];[20.955635364, 32.706625123];0.04127792148244646
[20.955635364, 32.706625123];[20.955635, 32.706624915];0.04134013929081698
[20.955635364, 32.706625123];[20.955635628, 32.706624785];0.04507961176148716
[20.955635, 32.706624915];[20.955234599, 32.706396556];45.446817992178424
[20.955234599, 32.706396556];[20.955234235, 32.706396348];0.04134023434568403
[20.955234235, 32.706396348];[20.955233871, 32.706396141];0.041278015753285616
[20.955234235, 32.706396348];[20.955234498, 32.70639601];0.045027886733369916
[20.955233871, 32.706396141];[20.954834031, 32.706168102];45.38324351047963
[20.954834031, 32.706168102];[20.954833668, 32.706167894];0.04126240265214161
[20.954833668, 32.706167894];[20.954833304, 32.706167686];0.04134032764814129
[20.954833668, 32.706167894];[20.954833932, 32.706167557];0.044986898354797376
[20.954833304, 32.706167686];[20.954429118, 32.705937168];45.87665788509888
[20.954429118, 32.705937168];[20.954428755, 32.705936961];0.041200161859645826
[20.954428755, 32.705936961];[20.954428391, 32.705936753];0.04134042312839317
[20.954428755, 32.705936961];[20.954429019, 32.705936623];0.045079786838550566
[20.954428391, 32.705936753];[20.954058707, 32.705725912];41.9606669185711
[20.954058707, 32.705725912];[20.954058343, 32.705725704];0.041340510834640014
[20.954058343, 32.705725704];[20.954057979, 32.705725497];0.0412782922652442
[20.954058343, 32.705725704];[20.954058607, 32.705725367];0.04498701153026582
[20.954057979, 32.705725497];[20.953557236, 32.705439908];56.83663729134596
[20.953557236, 32.705439908];[20.953556872, 32.705439701];0.041278411693131296
[20.953556872, 32.705439701];[20.953556508, 32.705439493];0.0413406293885923
[20.953556872, 32.705439701];[20.953557133, 32.705439361];0.04511152084151728
[20.953556508, 32.705439493];[20.953025201, 32.705136472];60.30599596869544
[20.953025201, 32.705136472];[20.953024837, 32.705136265];0.041278536478990345
[20.953024837, 32.705136265];[20.953024473, 32.705136057];0.041340754980646016
[20.953024837, 32.705136265];[20.953024575, 32.705136605];0.04516289518435433
[20.953024473, 32.705136057];[20.952600831, 32.704894441];48.08559475247942
[20.952600831, 32.704894441];[20.952600467, 32.704894233];0.04134085574546729
[20.952600467, 32.704894233];[20.952600103, 32.704894025];0.0413408543540349
[20.952600467, 32.704894233];[20.952600728, 32.704893893];0.045111659442914724
[20.952600103, 32.704894025];[20.952256742, 32.704698195];38.973408823426546
[20.952256742, 32.704698195];[20.952256378, 32.704697988];0.04127871757332717
[20.952256378, 32.704697988];[20.952256014, 32.70469778];0.04134093622747305
[20.952256378, 32.704697988];[20.952256639, 32.704697647];0.045205105942133846
[20.952256014, 32.70469778];[20.951798069, 32.704436599];51.97945770575451
[20.951798069, 32.704436599];[20.951797705, 32.704436391];0.04134104383984978
[20.951797705, 32.704436391];[20.951797341, 32.704436184];0.041278825640218945
[20.951797705, 32.704436391];[20.951797966, 32.70443605];0.04520517271314542
[20.951797341, 32.704436184];[20.951455819, 32.704241402];38.76490170550215
[20.951455819, 32.704241402];[20.951455456, 32.704241194];0.04126319608910873
[20.951455456, 32.704241194];[20.951455092, 32.704240987];0.04127890715470706
[20.951455456, 32.704241194];[20.951455717, 32.704240854];0.045111824124859444
[20.951455092, 32.704240987];[20.95101222, 32.703988401];50.268912002746745
[20.95101222, 32.703988401];[20.951011856, 32.703988194];0.041279011287719346
[20.951011856, 32.703988194];[20.951011492, 32.703987986];0.04134122913412422
[20.951011856, 32.703988194];[20.951011593, 32.703988533];0.04512151993787641
[20.951011492, 32.703987986];[20.95060475, 32.703756007];46.16798271832783
[20.95060475, 32.703756007];[20.950604386, 32.703755799];0.041341326185072046
[20.950604386, 32.703755799];[20.950604022, 32.703755592];0.04127910682280288
[20.950604386, 32.703755799];[20.950604647, 32.703755458];0.04520534249214906
[20.950604022, 32.703755592];[20.950213593, 32.703532916];44.316501225285606
[20.950213593, 32.703532916];[20.950213229, 32.703532708];0.041341417741480514
[20.950213229, 32.703532708];[20.950212865, 32.7035325];0.041341417565010426
[20.950213229, 32.703532708];[20.950212971, 32.703533051];0.04524031696385416
[20.950212865, 32.7035325];[20.949836884, 32.703318064];42.67665675442561
[20.949836884, 32.703318064];[20.94983652, 32.703317856];0.04134150630379226
[20.94983652, 32.703317856];[20.949836156, 32.703317649];0.041279289240545115
[20.94983652, 32.703317856];[20.949836781, 32.703317516];0.04511205606037135
[20.949836156, 32.703317649];[20.949395239, 32.703066177];50.04753127971141
[20.949395239, 32.703066177];[20.949394875, 32.703065969];0.041341610403681915
[20.949394875, 32.703065969];[20.949394511, 32.703065762];0.04127939223879393
[20.949394875, 32.703065969];[20.949395135, 32.703065628];0.045154461091895734
[20.949394511, 32.703065762];[20.949009283, 32.702846051];43.72653367262143
[20.949009283, 32.702846051];[20.949008919, 32.702845843];0.041341701377217564
[20.962587051, 32.708546148];[20.962586989, 32.708546113];0.007014686275837854
[20.962586989, 32.708546113];[20.961982536, 32.708204441];68.41572081554784
[20.961982536, 32.708204441];[20.961982171, 32.708204235];0.04129328781124305
[20.961982171, 32.708204235];[20.961981807, 32.708204029];0.04121506186441633
[20.961982171, 32.708204235];[20.961982437, 32.708203899];0.04499782330634113
[20.961981807, 32.708204029];[20.961609272, 32.707993451];42.16589958431047
[20.961609272, 32.707993451];[20.961608907, 32.707993244];0.04135526986946273
[20.961608907, 32.707993244];[20.961608542, 32.707993038];0.041293375553036665
[20.961608907, 32.707993244];[20.961608637, 32.707993577];0.044932524069355564
[20.961608542, 32.707993038];[20.961096687, 32.707703707];57.935263002317235
[20.961096687, 32.707703707];[20.961096322, 32.707703501];0.041293495071455
[20.961096322, 32.707703501];[20.961095958, 32.707703295];0.04121526926642981
[20.961096322, 32.707703501];[20.961096589, 32.707703166];0.04495801798176795
[20.961095958, 32.707703295];[20.960676528, 32.707466208];47.47410079394383
[20.960676528, 32.707466208];[20.960676163, 32.707466002];0.04129359440634687
[20.960676163, 32.707466002];[20.960675798, 32.707465796];0.041293593562654246
[20.960676163, 32.707466002];[20.960675895, 32.707466337];0.04501072866363103
[20.960675798, 32.707465796];[20.96021938, 32.7072078];51.66086926123596
[20.96021938, 32.7072078];[20.960219015, 32.707207593];0.041355597169744435
[20.960219015, 32.707207593];[20.96021865, 32.707207387];0.041293701856434675
[20.960219015, 32.707207593];[20.960218746, 32.707207927];0.044971544660980745
[20.96021865, 32.707207387];[20.959768926, 32.706953175];50.90331453279228
[20.959768926, 32.706953175];[20.959768562, 32.706952969];0.04121558056777249
[20.959768562, 32.706952969];[20.959768197, 32.706952763];0.04129380774281566
[20.959768562, 32.706952969];[20.959768829, 32.706952634];0.04495821359185408
[20.959768197, 32.706952763];[20.959289219, 32.706682014];54.214707387664355
[20.959289219, 32.706682014];[20.959288854, 32.706681808];0.04129392038610875
[20.959288854, 32.706681808];[20.95928849, 32.706681602];0.04121569342855612
[20.959288854, 32.706681808];[20.959289119, 32.706681471];0.04503858371228304
[20.95928849, 32.706681602];[20.958906905, 32.706465906];43.19104953110596
[20.958906905, 32.706465906];[20.95890654, 32.706465699];0.041355905648066474
[20.95890654, 32.706465699];[20.958906176, 32.706465493];0.041215782875731584
[20.95890654, 32.706465699];[20.958906806, 32.706465363];0.0449982708379129
[20.958906176, 32.706465493];[20.958534773, 32.706255552];42.03868564216299
[20.958534773, 32.706255552];[20.958534408, 32.706255346];0.04129409744101988
[20.958534408, 32.706255346];[20.958534044, 32.70625514];0.04121587020452629
[20.958534408, 32.706255346];[20.958534145, 32.706255684];0.04502771183781768
[20.958534044, 32.70625514];[20.958134963, 32.706029553];45.17166373570455
[20.958134963, 32.706029553];[20.958134598, 32.706029347];0.041294191384576184
[20.958134598, 32.706029347];[20.958134233, 32.706029141];0.041294192022004246
[20.958134598, 32.706029347];[20.958134864, 32.70602901];0.04509091616595923
[20.958134233, 32.706029141];[20.957727664, 32.70579932];46.019409813293485
[20.957727664, 32.70579932];[20.9577273, 32.705799114];0.04121605881915482
[20.9577273, 32.705799114];[20.957726935, 32.705798908];0.041294287661521614
[20.9577273, 32.705799114];[20.957727035, 32.705799451];0.045038810969669774
[20.957726935, 32.705798908];[20.957194654, 32.705498026];60.24886163444724
[20.957194654, 32.705498026];[20.95719429, 32.70549782];0.04121618417375474
[20.95719429, 32.70549782];[20.957193925, 32.705497614];0.04129441272405938
[20.95719429, 32.70549782];[20.957194553, 32.705497482];0.045027907098584986
[20.957193925, 32.705497614];[20.956725996, 32.705233108];52.96502486665468
[20.956725996, 32.705233108];[20.956725631, 32.705232902];0.04129452274605452
[20.956725631, 32.705232902];[20.956725267, 32.705232696];0.041216294047915734
[20.956725631, 32.705232902];[20.956725896, 32.705232564];0.04513168075723148
[20.956725267, 32.705232696];[20.956317317, 32.705002094];46.17611757891063
[20.956317317, 32.705002094];[20.956316952, 32.705001888];0.04129461936252415
[20.956316952, 32.705001888];[20.956316588, 32.705001682];0.041216389737320815
[20.956316952, 32.705001888];[20.956317215, 32.705001549];0.0451210510439367
[20.956316588, 32.705001682];[20.955922574, 32.704778957];44.598832403384705
[20.955922574, 32.704778957];[20.95592221, 32.704778751];0.04121648222020418
[20.95592221, 32.704778751];[20.955921845, 32.704778545];0.041294711971025605
[20.95592221, 32.704778751];[20.955922474, 32.704778413];0.04507987600581093
[20.955921845, 32.704778545];[20.955515589, 32.704548899];45.98467963781856
[20.955515589, 32.704548899];[20.955515225, 32.704548693];0.041216578391932025
[20.955515225, 32.704548693];[20.95551486, 32.704548487];0.0412948077511588
[20.955515225, 32.704548693];[20.955515489, 32.704548356];0.04498710495682934
[20.95551486, 32.704548487];[20.955146493, 32.704340259];41.69604293072864
[20.955146493, 32.704340259];[20.955146128, 32.704340053];0.04129489396567649
[20.955146128, 32.704340053];[20.955145764, 32.704339847];0.04121666438805422
[20.955146128, 32.704340053];[20.955146393, 32.704339716];0.045039187492009365
[20.955145764, 32.704339847];[20.954628315, 32.704047346];58.571076012021784
[20.954628315, 32.704047346];[20.954627951, 32.70404714];0.04121678632708276
[20.954627951, 32.70404714];[20.954627586, 32.704046934];0.04129501682532501
[20.954627951, 32.70404714];[20.954628212, 32.7040468];0.0451116646345764
[20.954627586, 32.704046934];[20.954095289, 32.70374604];60.2519181192354
[20.954095289, 32.70374604];[20.954094925, 32.703745834];0.04121691023590934
[20.954094925, 32.703745834];[20.95409456, 32.703745627];0.04135703576922617
[20.954094925, 32.703745834];[20.954094663, 32.703746174];0.04516303912879526
[20.95409456, 32.703745627];[20.953667949, 32.703504474];48.28924750866936
[20.953667949, 32.703504474];[20.953667584, 32.703504268];0.04129524227618169
[20.953667584, 32.703504268];[20.95366722, 32.703504062];0.04121701153233999
[20.953667584, 32.703504268];[20.953667846, 32.703503928];0.04516310017010935
[20.95366722, 32.703504062];[20.953321223, 32.703308478];39.16442843383321
[20.953321223, 32.703308478];[20.953320859, 32.703308271];0.04127910383901388
[20.953320859, 32.703308271];[20.953320494, 32.703308065];0.04129532343303723
[20.953320859, 32.703308271];[20.953321119, 32.703307931];0.045060690239077474
[20.953320494, 32.703308065];[20.952859404, 32.703047421];52.19230566534855
[20.952859404, 32.703047421];[20.952859039, 32.703047215];0.04129543281402548
[20.952859039, 32.703047215];[20.952858675, 32.703047009];0.041217200340933784
[20.952859039, 32.703047215];[20.9528593, 32.703046874];0.045205313705258494
[20.952858675, 32.703047009];[20.952518905, 32.702854944];38.45981253637473
[20.952518905, 32.702854944];[20.952518541, 32.702854738];0.04121728067831863
[20.952518541, 32.702854738];[20.952518176, 32.702854532];0.04129551156919119
[20.952518541, 32.702854738];[20.952518802, 32.702854397];0.045205361527042374
[20.952518176, 32.702854532];[20.952080522, 32.702607134];49.539844679171225
[20.952080522, 32.702607134];[20.952080158, 32.702606928];0.041217382750986374
[20.952080158, 32.702606928];[20.952079793, 32.702606722];0.041295616091312375
[20.952080158, 32.702606928];[20.952079895, 32.702607268];0.04521476575651313
[20.952079793, 32.702606722];[20.951663364, 32.702371322];47.13742199546648
[20.951663364, 32.702371322];[20.951662999, 32.702371116];0.04129571333410991
[20.951662999, 32.702371116];[20.951662634, 32.70237091];0.04129571350496583
[20.951662999, 32.702371116];[20.951663259, 32.702370775];0.04515442825843829
[20.951662634, 32.70237091];[20.951260386, 32.702143526];45.53233548444013
[20.951260386, 32.702143526];[20.951260021, 32.70214332];0.04129580987233869
[20.951260021, 32.70214332];[20.951259657, 32.702143114];0.041217574689216226
[20.951260021, 32.70214332];[20.951259763, 32.702143662];0.04514658313884445
[20.951259657, 32.702143114];[20.95089622, 32.701937669];41.13923892831718
[20.95089622, 32.701937669];[20.950895856, 32.701937463];0.041217660780688975
[20.950895856, 32.701937463];[20.950895491, 32.701937257];0.04129589382254985
[20.950895856, 32.701937463];[20.950896117, 32.701937123];0.045112197587099355
[20.950895491, 32.701937257];[20.950446529, 32.701683466];50.82036318473081
[20.950446529, 32.701683466];[20.950446165, 32.70168326];0.04121776605168377
[20.948177086, 32.712431243];[20.948177348, 32.712430903];0.04516209468376436
[20.948177348, 32.712430903];[20.949309061, 32.710960545];195.2393723009875
[20.949309061, 32.710960545];[20.949309323, 32.710960205];0.045162246510701144
[20.949309585, 32.710959865];[20.950379561, 32.709569516];184.6081298090894
[20.950379561, 32.709569516];[20.950379823, 32.709569176];0.04516239027473929
[20.950380085, 32.709568836];[20.951425043, 32.708210807];180.309843277823
[20.951425043, 32.708210807];[20.951425305, 32.708210467];0.045162532241842974
[20.951425566, 32.708210127];[20.952468051, 32.706855127];179.90093087750492
[20.952468051, 32.706855127];[20.952468312, 32.706854787];0.045111376613836504
[20.952468574, 32.706854447];[20.95355661, 32.705440041];187.78086853379216
[20.95355661, 32.705440041];[20.953556872, 32.705439701];0.045162817883440724
[20.953557133, 32.705439361];[20.954627689, 32.70404748];184.7831458857407
[20.954627689, 32.70404748];[20.954627951, 32.70404714];0.04516296287120049
[20.954628212, 32.7040468];[20.955703576, 32.702648472];185.63189883227344
[20.955703576, 32.702648472];[20.955703838, 32.702648132];0.04516310799630604
[20.950694349, 32.71383284];[20.950694589, 32.713832533];0.04095541079107926
[20.950694589, 32.713832533];[20.951833284, 32.712372869];194.60221456322964
[20.951833284, 32.712372869];[20.951833547, 32.712372531];0.04502718710364925
[20.951833811, 32.712372193];[20.952909568, 32.710993009];183.86521594164876
[20.952909568, 32.710993009];[20.952909831, 32.710992671];0.04502733075412789
[20.952910095, 32.710992332];[20.953968041, 32.709635794];180.83912851723343
[20.953968041, 32.709635794];[20.953968304, 32.709635456];0.04502747272127076
[20.953968568, 32.709635118];[20.955008077, 32.708302038];177.70514155274088
[20.955008077, 32.708302038];[20.955008341, 32.708301699];0.04517230827540329
[20.955008605, 32.708301361];[20.956105905, 32.706893973];187.6033919108073
[20.956105905, 32.706893973];[20.956106168, 32.706893635];0.045027761996306384
[20.956106432, 32.706893296];[20.957194026, 32.705498159];185.96296725182913
[20.957194026, 32.705498159];[20.95719429, 32.70549782];0.04517260413272413
[20.957194553, 32.705497482];[20.958268063, 32.704120217];183.5734820634093
[20.958268063, 32.704120217];[20.958268326, 32.704119879];0.04502805168852986
[20.946430373, 32.711458683];[20.946430633, 32.711458342];0.04515340491069574
[20.946430633, 32.711458342];[20.947559594, 32.709981693];195.6869922087202
[20.947559594, 32.709981693];[20.947559854, 32.709981352];0.045153554296136135
[20.947560115, 32.709981012];[20.948628023, 32.708584014];185.12417510342604
[20.948628023, 32.708584014];[20.948628283, 32.708583674];0.04506019151343196
[20.948628544, 32.708583333];[20.949666469, 32.707225368];179.94484585891294
[20.949666469, 32.707225368];[20.94966673, 32.707225027];0.045204885824736064
[20.94966699, 32.707224686];[20.950713315, 32.705855544];181.4191820943985
[20.950713315, 32.705855544];[20.950713575, 32.705855203];0.04515397314701741
[20.950713836, 32.705854862];[20.951797445, 32.704436732];187.9031230040025
[20.951797445, 32.704436732];[20.951797705, 32.704436391];0.04515411778270246
[20.951797966, 32.70443605];[20.952858779, 32.703047556];183.96921786837044
[20.952858779, 32.703047556];[20.952859039, 32.703047215];0.04515426002083262
[20.9528593, 32.703046874];[20.953914874, 32.701665043];183.07939402830704
[20.953914874, 32.701665043];[20.953915134, 32.701664702];0.045154398822459266
[20.946882693, 32.711710532];[20.946882954, 32.711710192];0.04511098780101427
[20.946882954, 32.711710192];[20.948013288, 32.710235543];195.5700362357076
[20.948013288, 32.710235543];[20.948013549, 32.710235202];0.045204538768179744
[20.94801381, 32.710234862];[20.949082878, 32.708839939];184.98932414288
[20.949082878, 32.708839939];[20.949083139, 32.708839599];0.04511128228595464
[20.9490834, 32.708839258];[20.950123753, 32.707481613];180.03879467510603
[20.950123753, 32.707481613];[20.950124014, 32.707481273];0.04511142170481523
[20.950124275, 32.707480932];[20.95117021, 32.706115814];181.02296430959714
[20.95117021, 32.706115814];[20.951170471, 32.706115474];0.04511156315859548
[20.951170732, 32.706115133];[20.952256117, 32.704698328];187.8697990112442
[20.952256117, 32.704698328];[20.952256378, 32.704697988];0.04511170836225183
[20.952256639, 32.704697647];[20.953320598, 32.703308612];184.180280973882
[20.953320598, 32.703308612];[20.953320859, 32.703308271];0.045205249188737216
[20.953321119, 32.703307931];[20.954382458, 32.701922122];183.7454851140807
[20.954382458, 32.701922122];[20.954382719, 32.701921781];0.04520539060495185
[20.959601484, 32.704884951];[20.959601476, 32.704884962];0.0014371597689583166
[20.959601484, 32.704884951];[20.959601753, 32.704884617];0.04497194786150015
[20.959601213, 32.704885301];[20.958534672, 32.706255008];182.50950992877927
[20.958534672, 32.706255008];[20.958534408, 32.706255346];0.045079497982229245
[20.958534145, 32.706255684];[20.957443658, 32.707655947];186.58833089636212
[20.957443658, 32.707655947];[20.957443394, 32.707656286];0.045172262198466734
[20.957443131, 32.707656624];[20.956347091, 32.709063816];187.51914056834815
[20.956347091, 32.709063816];[20.956346828, 32.709064155];0.0451204403289221
[20.956346564, 32.709064493];[20.955314527, 32.710389329];176.55139893091265
[20.955314527, 32.710389329];[20.955314264, 32.710389668];0.04512030150291617
[20.955314, 32.710390006];[20.954255131, 32.711749102];181.1238547659446
[20.954255131, 32.711749102];[20.954254867, 32.71174944];0.045078916333344383
[20.954254603, 32.711749779];[20.953181892, 32.713126449];183.47308936229896
[20.953181892, 32.713126449];[20.953181629, 32.713126788];0.04512001592302294
[20.953181365, 32.713127126];[20.952045483, 32.714584658];194.25760137793947
[20.952045483, 32.714584658];[20.952045219, 32.714584997];0.045171533696524914
[20.951572539, 32.714321811];[20.951572805, 32.714321475];0.04499749190393253
[20.951572539, 32.714321811];[20.951572515, 32.714321841];0.004030763295313871
[20.951572805, 32.714321475];[20.9527218, 32.712869997];194.37907583291616
[20.9527218, 32.712869997];[20.952722066, 32.712869661];0.04499764757474679
[20.952722332, 32.712869325];[20.953807533, 32.711498239];183.6056253200767
[20.953807533, 32.711498239];[20.953807799, 32.711497903];0.04499779550836725
[20.953808065, 32.711497567];[20.954877939, 32.710145658];181.0303992278657
[20.954877939, 32.710145658];[20.954878205, 32.710145322];0.04499794276241551
[20.954878471, 32.710144985];[20.955923932, 32.708823745];176.91672615378423
[20.955923932, 32.708823745];[20.955924198, 32.708823409];0.04499808344116933
[20.955924464, 32.708823072];[20.957032568, 32.70742247];187.53601471747947
[20.957032568, 32.70742247];[20.957032834, 32.707422134];0.04499823359307884
[20.9570331, 32.707421798];[20.958134332, 32.706029683];186.3920216667291
[20.958134332, 32.706029683];[20.958134598, 32.706029347];0.04499838396955321
[20.958134864, 32.70602901];[20.959214846, 32.704663568];182.8134792517893
[20.959214846, 32.704663568];[20.959215112, 32.704663231];0.04509106230201786
[20.95880421, 32.704427404];[20.958804202, 32.704427414];0.0013436202678859302
[20.95880421, 32.704427404];[20.958804459, 32.704427053];0.04555211900510645
[20.958803937, 32.704427751];[20.957727565, 32.705798777];183.14257327561492
[20.957727565, 32.705798777];[20.9577273, 32.705799114];0.04503881132254027
[20.957727035, 32.705799451];[20.956632549, 32.707193354];186.2058839067894
[20.956632549, 32.707193354];[20.956632284, 32.707193691];0.04503866289301521
[20.956632019, 32.707194028];[20.955529432, 32.708598046];187.56474784884998
[20.955529432, 32.708598046];[20.955529168, 32.708598384];0.045079318294988714
[20.955528903, 32.708598721];[20.954486813, 32.709925519];177.2557681444562
[20.954486813, 32.709925519];[20.954486548, 32.709925856];0.04503837149604124
[20.954486283, 32.709926193];[20.953422388, 32.711280569];180.9470581835555
[20.953422388, 32.711280569];[20.953422123, 32.711280906];0.04503822650871296
[20.953421858, 32.711281244];[20.952341576, 32.71265629];183.71583381446652
[20.952341576, 32.71265629];[20.952341311, 32.712656627];0.04503808005929954
[20.952341046, 32.712656964];[20.951197402, 32.714112452];194.47134269598385
[20.951197402, 32.714112452];[20.951197137, 32.714112789];0.04503792420332144
[20.951197137, 32.714112789];[20.951197113, 32.714112821];0.004216994844730577
[20.946072038, 32.711259164];[20.946072285, 32.711258841];0.042806950497548825
[20.946072285, 32.711258841];[20.947204638, 32.709783089];195.77688714589448
[20.947204638, 32.709783089];[20.947204899, 32.709782749];0.04511125411944967
[20.94720516, 32.709782409];[20.948276361, 32.708386151];185.22364539383696
[20.948276361, 32.708386151];[20.948276622, 32.708385811];0.04511139800537747
[20.948276883, 32.70838547];[20.949317002, 32.707029538];179.86729561287842
[20.949317002, 32.707029538];[20.949317263, 32.707029198];0.04511153753628412
[20.949317524, 32.707028857];[20.950368213, 32.705658956];181.71343008463944
[20.950368213, 32.705658956];[20.950368474, 32.705658615];0.04520507636829009
[20.950368735, 32.705658275];[20.951455195, 32.704241535];187.9192179638857
[20.951455195, 32.704241535];[20.951455456, 32.704241194];0.04520521955442389
[20.951455717, 32.704240854];[20.95251828, 32.702855078];183.80491964380653
[20.95251828, 32.702855078];[20.952518541, 32.702854738];0.04511196583095066
[20.952518802, 32.702854397];[20.953574218, 32.70147775];182.58711609713646
[20.953574218, 32.70147775];[20.953574479, 32.701477409];0.045205504281411533
[20.953138853, 32.701237893];[20.953138849, 32.701237898];0.0006718230827286779
[20.953138587, 32.701238237];[20.95208042, 32.702606589];181.95492158839284
[20.95208042, 32.702606589];[20.952080158, 32.702606928];0.04507012064082186
[20.952079895, 32.702607268];[20.951012118, 32.703987855];183.5889211017605
[20.951012118, 32.703987855];[20.951011856, 32.703988194];0.045069976859204545
[20.951011593, 32.703988533];[20.949918422, 32.705401754];187.93588689294418
[20.949918422, 32.705401754];[20.949918159, 32.705402093];0.04512137183464799
[20.949917897, 32.705402432];[20.948858587, 32.706771685];182.0959659455759
[20.948858587, 32.706771685];[20.948858324, 32.706772024];0.04512122790766416
[20.948858062, 32.706772363];[20.947812216, 32.708124024];179.76336920369368
[20.947812216, 32.708124024];[20.947811954, 32.708124364];0.04516275986215982
[20.947811691, 32.708124703];[20.946733213, 32.709518346];185.35380264568258
[20.946733213, 32.709518346];[20.94673295, 32.709518685];0.04512094152754465
[20.946732688, 32.709519024];[20.945592781, 32.710991831];195.8905562882223
[20.945592781, 32.710991831];[20.945592519, 32.710992171];0.04516246255643319
[20.945225852, 32.710788013];[20.945226113, 32.710787672];0.045204621760390626
[20.945226113, 32.710787672];[20.946357364, 32.709309024];195.99155491212997
[20.946357364, 32.709309024];[20.946357624, 32.709308683];0.045153723850777226
[20.946357885, 32.709308342];[20.947428311, 32.707908993];185.47324353058602
[20.947428311, 32.707908993];[20.947428572, 32.707908652];0.04520491742400842
[20.947428832, 32.707908311];[20.948465779, 32.706552541];179.69040465420005
[20.948465779, 32.706552541];[20.948466039, 32.7065522];0.04515400535579973
[20.9484663, 32.706551859];[20.949519053, 32.70517523];182.44801792254955
[20.949519053, 32.70517523];[20.949519314, 32.70517489];0.04511180013080001
[20.949519575, 32.705174549];[20.950604125, 32.70375614];187.97797486598944
[20.950604125, 32.70375614];[20.950604386, 32.703755799];0.045205341916575235
[20.950604647, 32.703755458];[20.951662738, 32.702371457];183.41090266286136
[20.951662738, 32.702371457];[20.951662999, 32.702371116];0.04520548452547373
[20.951663259, 32.702370775];[20.952709372, 32.701002253];181.3527970557757
[20.952709372, 32.701002253];[20.952709632, 32.701001912];0.04515456627502878
[20.952292592, 32.700772616];[20.95229259, 32.700772619];0.00038327487157769306
[20.952292332, 32.700772962];[20.951260279, 32.702142977];180.77839611141735
[20.951260279, 32.702142977];[20.951260021, 32.70214332];0.04524045408795574
[20.951259763, 32.702143662];[20.950213488, 32.703532365];183.25106897657906
[20.950213488, 32.703532365];[20.950213229, 32.703532708];0.04529088342959266
[20.950212971, 32.703533051];[20.949139294, 32.70495792];188.03067209266786
[20.949139294, 32.70495792];[20.949139036, 32.704958263];0.04524017522890366
[20.949138778, 32.704958606];[20.948094897, 32.706343736];182.79351162394786
[20.948094897, 32.706343736];[20.948094639, 32.706344079];0.04524003724081629
[20.948094381, 32.706344422];[20.947068453, 32.707705542];179.63157108208298
[20.947068453, 32.707705542];[20.947068195, 32.707705884];0.045146026457705685
[20.947067937, 32.707706227];[20.94600784, 32.709112484];185.5953450721922
[20.94600784, 32.709112484];[20.946007581, 32.709112827];0.04529032257080697
[20.946007323, 32.709113169];[20.94488713, 32.710598928];196.09554629999332
[20.94488713, 32.710598928];[20.944886872, 32.710599271];0.04523961274260597
[20.944438103, 32.710349399];[20.944438362, 32.710349062];0.044728817633447195
[20.944438362, 32.710349062];[20.94557377, 32.708870586];196.18868986585883
[20.94557377, 32.708870586];[20.945574031, 32.708870246];0.04511148690225337
[20.945574293, 32.708869906];[20.946648871, 32.707470436];185.69744579207892
[20.946648871, 32.707470436];[20.946649132, 32.707470096];0.045111629564486846
[20.946649393, 32.707469756];[20.947688133, 32.706116772];179.5223503503575
[20.947688133, 32.706116772];[20.947688394, 32.706116431];0.04520516768582054
[20.947688655, 32.706116091];[20.948748043, 32.704736021];183.10932845211622
[20.948748043, 32.704736021];[20.948748304, 32.704735681];0.04511191046517933
[20.948748566, 32.704735341];[20.949836259, 32.703318197];188.02104828844082
[20.949836259, 32.703318197];[20.94983652, 32.703317856];0.04520545291458321
[20.949836781, 32.703317516];[20.950895594, 32.701937803];183.04771088487996
